filename,r,sample_id,mae,mdae,r2
random_8,2,4,0.7321611111111112,0.10275,-0.47102978373129534
random_8,2,5,0.8507688034188035,0.2962,-0.5992996199947731
random_8,2,6,0.7321611111111112,0.10275,-0.47102978373129534
random_8,2,7,0.7321611111111112,0.10275,-0.47102978373129534
random_8,2,8,0.7321611111111112,0.10275,-0.47102978373129534
random_8,2,9,0.6637850427350428,0.10275,-0.15711017764007984
random_8,2,10,0.7321611111111112,0.10275,-0.47102978373129534
random_8,2,11,1.4868517094017095,0.10275,-5.368049745363714
random_8,3,0,2.122627777777778,0.2962,-22.545777546506443
random_8,3,1,1.7048944444444445,0.10275,-10.73182091287273
random_8,3,2,0.8299055555555556,0.10275,-1.2617184189808461
random_8,3,3,0.8515611111111112,0.10275,-1.5213260265485666
random_8,3,4,0.7321611111111112,0.10275,-0.47102978373129534
random_8,3,5,0.7851277777777778,0.2962,-0.5008161599338423
random_8,3,6,0.7851277777777778,0.2962,-0.5008161599338423
random_8,3,7,0.7321611111111112,0.10275,-0.47102978373129534
random_8,3,8,0.7321611111111112,0.10275,-0.47102978373129534
random_8,3,9,0.6610499999999999,0.10275,-0.14609147417370028
random_8,3,10,0.7321611111111112,0.10275,-0.47102978373129534
random_8,3,11,1.5498055555555554,0.55835,-5.367402032188316
random_8,4,0,2.0939852303523034,0.08165,-23.40777064843495
random_8,4,1,1.5964933604336045,0.10275,-9.158039034916971
random_8,4,2,1.279186585365854,0.1134719512195122,-6.476125949117905
random_8,4,3,1.054487940379404,0.10275,-2.986293678010127
random_8,4,4,0.7104808943089431,0.10275,-0.36348822701046024
random_8,4,5,0.7573771002710027,0.2962,-0.47967641997401445
random_8,4,6,0.7573771002710027,0.2962,-0.4721007745498853
random_8,4,7,0.7104808943089431,0.10275,-0.44797950580569434
random_8,4,8,0.7356968834688347,0.1134719512195122,-0.4716359970592843
random_8,4,9,0.5587193766937669,0.10275,0.18114480160662338
random_8,4,10,0.7321611111111112,0.10275,-0.47102978373129534
random_8,4,11,1.3841686991869921,0.3085939024390244,-3.92466391262122
random_8,5,0,1.7257769581056468,0.08433524590163932,-14.662802003279586
random_8,5,1,1.6757505464480877,0.10275,-10.534476268680521
random_8,5,2,1.1579906193078329,0.04949754098360651,-4.995129325591136
random_8,5,3,1.3114518214936248,0.10275,-6.850734861133919
random_8,5,4,0.7030172131147541,0.10275,-0.32818592125791946
random_8,5,5,0.7431605646630237,0.18064508196721307,-0.473564890831748
random_8,5,6,0.6994447176684881,0.2962,-0.3679085814585821
random_8,5,7,0.7285886156648451,0.18064508196721307,-0.4572529394685414
random_8,5,8,0.7285886156648451,0.10275,-0.4706180969811571
random_8,5,9,0.48443797814207645,0.10275,0.31493677069946047
random_8,5,10,0.7321611111111112,0.10275,-0.47102978373129534
random_8,5,11,1.2373829690346083,0.18064508196721307,-2.839676899803452
random_9,1,0,0.6185833333333332,0.1108,-0.4669875809752051
random_9,1,1,0.6185833333333332,0.1108,-0.4669875809752051
random_9,1,2,0.6185833333333332,0.1108,-0.4669875809752051
random_9,1,3,0.568961111111111,0.1108,-0.19367885060308532
random_9,1,4,0.812461111111111,0.14625,-0.8455669281422387
random_9,1,5,2.83935,0.1108,-65.51335889646133
random_9,1,6,1.4171277777777775,0.1108,-11.38204481696768
random_9,1,7,1.0776722222222224,0.14625,-2.734623412705209
random_9,1,8,0.9245166666666668,0.1108,-2.4355611328410114
random_9,1,9,0.44080555555555556,0.1108,0.05656667580098196
random_9,1,10,0.6185833333333332,0.1108,-0.4669875809752051
random_9,1,11,1.23935,0.1108,-7.73990277847936
random_9,2,0,0.6656149572649572,0.14625,-0.502309599287508
random_9,2,1,0.6185833333333332,0.1108,-0.4669875809752051
random_9,2,2,0.41345512820512814,0.1108,0.33421955161316486
random_9,2,3,0.8315183760683761,0.14625,-1.2607030589990362
random_9,2,4,0.593961111111111,0.09605,-0.44826775216313663
random_9,2,5,1.3574858974358976,0.5045846153846154,-8.323224660695036
random_9,2,6,1.4031491452991451,0.1108,-11.076775202858773
random_9,2,7,0.5936576923076922,0.14625,-0.18886431835256112
random_9,2,8,0.6510123931623931,0.1108,-0.48628640665277056
random_9,2,9,0.9355380341880343,0.14625,-2.0120516289114203
random_9,2,10,0.6185833333333332,0.1108,-0.4669875809752051
random_9,2,11,0.9248200854700855,0.09605,-3.7915394399034312
random_9,3,0,0.6327944444444443,0.14625,-0.47253750343525014
random_9,3,1,0.6185833333333332,0.1108,-0.4669875809752051
random_9,3,2,0.4194611111111111,0.14625,0.34664233376154163
random_9,3,3,0.7576722222222221,0.14625,-0.8789055163052772
random_9,3,4,0.5939611111111112,0.14625,-0.4316182158682247
random_9,3,5,1.4067166666666668,0.5292,-8.549063248232647
random_9,3,6,1.13785,0.1108,-5.895944295579603
random_9,3,7,0.5991277777777777,0.14625,-0.23477170884907972
random_9,3,8,0.6045166666666666,0.1108,-0.2928961899689426
random_9,3,9,0.7413500000000001,0.14625,-0.9271277901899384
random_9,3,10,0.6185833333333332,0.1108,-0.4669875809752051
random_9,3,11,0.7415722222222222,0.1108,-1.4799373849064108
random_9,4,0,0.6189191056910568,0.1108,-0.46706753861620864
random_9,4,1,0.6156413279132791,0.09605,-0.46628699973974586
random_9,4,2,0.42674945799458,0.14625,0.337313880358481
random_9,4,3,0.6830922764227643,0.09605,-0.6376631350933095
random_9,4,4,0.4421995934959349,0.09605,0.02677137403729668
random_9,4,5,1.2107275067750678,0.22650609756097562,-6.533488545384754
random_9,4,6,1.0329177506775067,0.1108,-4.202886452115159
random_9,4,7,0.5506006775067749,0.09605,-0.25270142575586907
random_9,4,8,0.5776331978319782,0.1108,-0.3032997051542914
random_9,4,9,0.5653066395663955,0.09605,-0.2416646254028887
random_9,4,10,0.6185833333333332,0.1108,-0.4669875809752051
random_9,4,11,0.6496481029810297,0.1108,-0.8477141166999438
random_9,5,0,0.6118108378870672,0.1108,-0.4659036096948437
random_9,5,1,0.6085330601092895,0.09605,-0.46537898520410637
random_9,5,2,0.4882359744990892,0.14625,0.1717370077554391
random_9,5,3,0.7687469034608378,0.14625,-0.9542819561712597
random_9,5,4,0.5589091985428051,0.14625,-0.1557424038415891
random_9,5,5,1.2282767759562843,0.15149508196721306,-7.663423699505628
random_9,5,6,1.3111867941712207,0.1108,-8.585949759146708
random_9,5,7,0.5211013661202185,0.14625,-0.13280256753094122
random_9,5,8,0.4805857012750454,0.14625,-0.022530493662721085
random_9,5,9,0.529765300546448,0.09605,-0.12099202974585732
random_9,5,10,0.6185833333333332,0.1108,-0.4669875809752051
random_9,5,11,0.653557650273224,0.1108,-0.8755800903138247
random_10,1,0,0.6718777777777777,0.10865,-0.48593436379809263
random_10,1,1,0.6718777777777777,0.10865,-0.48593436379809263
random_10,1,2,0.8591666666666665,0.10865,-1.7762294549403213
random_10,1,3,0.8342444444444443,0.19695,-0.7655837789449451
random_10,1,4,0.5036111111111111,0.10865,0.09368799204724243
random_10,1,5,0.8591666666666665,0.10865,-1.7762294549403213
random_10,1,6,1.3924999999999998,0.10865,-9.173992755733348
random_10,1,7,1.326411111111111,0.10865,-8.441388984389215
random_10,1,8,0.6718777777777777,0.10865,-0.48593436379809263
random_10,1,9,0.6718777777777777,0.10865,-0.48593436379809263
random_10,1,10,0.6718777777777777,0.10865,-0.48593436379809263
random_10,1,11,1.1656555555555554,0.7467,-1.9071841492433332
random_10,2,0,0.6035017094017093,0.10865,-0.42130895417925185
random_10,2,1,0.6718777777777777,0.10865,-0.48593436379809263
random_10,2,2,0.6950641025641026,0.10865,-0.6088099476946363
random_10,2,3,0.724842735042735,0.19695,-0.5210202393624768
random_10,2,4,0.421559829059829,0.10433846153846149,0.17734376225153492
random_10,2,5,0.6950641025641026,0.10865,-0.6088099476946363
random_10,2,6,1.3788247863247862,0.10865,-8.915458505041675
random_10,2,7,2.146923931623932,0.10865,-19.548589536161266
random_10,2,8,0.6718777777777777,0.10865,-0.48593436379809263
random_10,2,9,0.6718777777777777,0.10865,-0.48593436379809263
random_10,2,10,0.6718777777777777,0.10865,-0.48593436379809263
random_10,2,11,0.8374504273504273,0.5460346153846154,-0.6702109376626972
random_10,3,0,0.6477333333333333,0.10670000000000002,-0.4529650890143384
random_10,3,1,0.6718777777777777,0.10865,-0.48593436379809263
random_10,3,2,0.6458333333333334,0.10865,-0.36033421040783575
random_10,3,3,0.6920222222222221,0.19695,-0.49287345077080524
random_10,3,4,0.4585444444444444,0.10865,0.15498007080125176
random_10,3,5,0.8591666666666665,0.10865,-1.7762294549403213
random_10,3,6,1.6058333333333334,0.10865,-13.676308151835284
random_10,3,7,2.108633333333333,0.10865,-20.01734763649809
random_10,3,8,0.6363222222222222,0.10865,-0.441023582475528
random_10,3,9,0.6718777777777777,0.10865,-0.48593436379809263
random_10,3,10,0.6718777777777777,0.10865,-0.48593436379809263
random_10,3,11,0.7389888888888888,0.25065000000000004,-0.525230340603851
random_10,4,0,0.6477333333333333,0.19695,-0.4425160749827004
random_10,4,1,0.6781468834688346,0.1257719512195122,-0.48725113033073053
random_10,4,2,0.49166124661246613,0.16133414634146348,0.1324912170911129
random_10,4,3,0.6998271002710026,0.19695,-0.4976753470523665
random_10,4,4,0.4179842818428184,0.1257719512195122,0.20231023943593585
random_10,4,5,0.8851829268292682,0.10865,-2.009227356764499
random_10,4,6,1.5139092140921409,0.10865,-11.628162421944326
random_10,4,7,1.7350574525745257,0.18037195121951222,-13.310464266172051
random_10,4,8,0.6501975609756098,0.10865,-0.45563535697995206
random_10,4,9,0.6477333333333334,0.0864719512195122,-0.45511776920139857
random_10,4,10,0.6718777777777777,0.10865,-0.48593436379809263
random_10,4,11,0.6973628726287262,0.19695,-0.48272171074392345
random_10,5,0,0.6623052823315118,0.09096229508196729,-0.4738435256831872
random_10,5,1,0.6418947176684882,0.10865,-0.3461436590389433
random_10,5,2,0.6054382513661203,0.11639754098360651,-0.3558190450244676
random_10,5,3,0.7001825136612021,0.19695,-0.49792211087281224
random_10,5,4,0.4378874316939891,0.10865,0.18194182720660235
random_10,5,5,0.8475091074681238,0.10865,-1.676080898933972
random_10,5,6,1.5032468123861567,0.10865,-11.40119230382165
random_10,5,7,1.5330681238615667,0.11639754098360651,-9.334254337572808
random_10,5,8,0.6573058287795992,0.10865,-0.46456594922414496
random_10,5,9,0.6623052823315119,0.15364508196721308,-0.4659775430280695
random_10,5,10,0.6573058287795992,0.10865,-0.41404105357273124
random_10,5,11,0.6760380692167577,0.19695,-0.472736447743038
random_11,1,0,0.6829055555555555,0.11465,-0.5551843304067192
random_11,1,1,0.6829055555555555,0.11465,-0.5551843304067192
random_11,1,2,1.37825,0.11465,-9.826341003309066
random_11,1,3,2.482183333333334,0.4163,-32.42122326361173
random_11,1,4,1.5305499999999996,0.4163,-6.693232814349074
random_11,1,5,0.6829055555555555,0.11465,-0.5551843304067192
random_11,1,6,0.6829055555555555,0.11465,-0.5551843304067192
random_11,1,7,2.5972166666666663,0.4163,-38.02325651459977
random_11,1,8,0.6829055555555555,0.11465,-0.5551843304067192
random_11,1,9,0.7681722222222223,0.11465,-0.8499747193126557
random_11,1,10,0.48936111111111114,0.11465,0.18211968055638006
random_11,1,11,0.6829055555555555,0.11465,-0.5551843304067192
random_11,2,0,0.6829055555555555,0.11465,-0.5551843304067192
random_11,2,1,0.6829055555555555,0.11465,-0.5551843304067192
random_11,2,2,1.8913722222222222,0.4163,-21.84118154014989
random_11,2,3,2.5829978632478636,0.67565,-37.917878512778124
random_11,2,4,0.8604645299145299,0.4163,-0.937758601297769
random_11,2,5,0.6829055555555555,0.11465,-0.5551843304067192
random_11,2,6,0.6829055555555555,0.11465,-0.5551843304067192
random_11,2,7,1.612601282051282,0.4163,-12.709611062606552
random_11,2,8,0.6829055555555555,0.11465,-0.5551843304067192
random_11,2,9,0.8292628205128206,0.5598846153846154,-0.5516084017834058
random_11,2,10,0.5051918803418803,0.4163,0.19204887784880842
random_11,2,11,0.6145294871794872,0.09095,-0.49528142102766215
random_11,3,0,0.6829055555555555,0.11465,-0.5551843304067192
random_11,3,1,0.6982500000000001,0.22905,-0.5610297683718151
random_11,3,2,2.140261111111111,0.22905,-31.323593080966745
random_11,3,3,1.937527777777778,0.2237,-25.612308128807758
random_11,3,4,0.5626277777777777,0.4163,0.10140522975521271
random_11,3,5,0.6829055555555555,0.11465,-0.5551843304067192
random_11,3,6,0.6829055555555555,0.11465,-0.5551843304067192
random_11,3,7,1.1038833333333333,0.35564999999999997,-4.77265300757246
random_11,3,8,0.6829055555555555,0.11465,-0.5551843304067192
random_11,3,9,0.7554166666666666,0.2645,-0.6125254948622967
random_11,3,10,0.5226277777777778,0.22905,0.14995495709746387
random_11,3,11,0.6749833333333334,0.11465,-0.5431125063108082
random_11,4,0,0.6829055555555555,0.11465,-0.5551843304067192
random_11,4,1,0.6410142276422764,0.11465,-0.5059168346767413
random_11,4,2,2.017655962059621,0.1041719512195122,-28.299361945047092
random_11,4,3,1.9233722222222225,0.2755939024390244,-26.627188032761648
random_11,4,4,0.4568283197831978,0.10483780487804883,0.22772691128790146
random_11,4,5,0.6829055555555555,0.11465,-0.5551843304067192
random_11,4,6,0.6829055555555555,0.11465,-0.5551843304067192
random_11,4,7,1.1289150406504065,0.4163,-4.722968145847953
random_11,4,8,0.6612253387533876,0.11465,-0.5253439573086114
random_11,4,9,0.6553589430894309,0.3347439024390244,-0.2602328398837377
random_11,4,10,0.5954733062330625,0.1041719512195122,-0.08227963613991629
random_11,4,11,0.6628424119241193,0.11465,-0.5272220702910031
random_11,5,0,0.6829055555555555,0.11465,-0.5551843304067192
random_11,5,1,0.6335505464480875,0.11465,-0.5044550003251453
random_11,5,2,2.01161393442623,0.14764508196721307,-27.83810783644116
random_11,5,3,1.8891489071038252,0.14764508196721307,-25.835312810990192
random_11,5,4,0.39976675774134784,0.15105983606557372,0.2862438175966985
random_11,5,5,0.6772663934426231,0.11465,-0.554303908905442
random_11,5,6,0.668333606557377,0.11465,-0.4717304449334565
random_11,5,7,0.8616441712204007,0.3735303278688523,-1.811955523397335
random_11,5,8,0.6683336065573772,0.11465,-0.5340178986598874
random_11,5,9,0.7363795081967214,0.5037368852459019,-0.44979009313960217
random_11,5,10,0.5453600182149362,0.0689,0.01712217884504963
random_11,5,11,0.6639086520947177,0.11465,-0.5284910846076174
random_12,1,0,1.377077777777778,0.1866,-9.036168374283209
random_12,1,1,0.6013777777777778,0.1866,-0.49761695730896194
random_12,1,2,3.574633333333333,0.1866,-131.41057525002748
random_12,1,3,1.6719555555555559,0.1866,-19.352707123972543
random_12,1,4,0.9104666666666669,0.3506,-1.8695482445260065
random_12,1,5,0.6013777777777778,0.1866,-0.49761695730896194
random_12,1,6,3.194488888888889,0.50935,-71.1971357933125
random_12,1,7,0.6013777777777778,0.1866,-0.49761695730896194
random_12,1,8,0.6013777777777778,0.1866,-0.49761695730896194
random_12,1,9,0.6013777777777778,0.1866,-0.49761695730896194
random_12,1,10,0.6013777777777778,0.1866,-0.49761695730896194
random_12,1,11,0.7012444444444443,0.1866,-0.7174742908593454
random_12,2,0,0.9572863247863249,0.1866,-2.6555781749237
random_12,2,1,0.4550905982905982,0.1866,-0.12563001852986933
random_12,2,2,4.12164188034188,0.1866,-179.34127801425376
random_12,2,3,1.8907589743589748,0.1866,-26.699929849299316
random_12,2,4,0.9612564102564103,0.3516307692307692,-2.775197098414528
random_12,2,5,0.6013777777777778,0.1866,-0.49761695730896194
random_12,2,6,2.797907692307692,0.50935,-65.6193075692853
random_12,2,7,0.7552752136752137,0.3506,-0.8720123842170517
random_12,2,8,0.6013777777777778,0.1866,-0.49761695730896194
random_12,2,9,0.6602188034188033,0.1866,-0.5972623640112753
random_12,2,10,0.6013777777777778,0.1866,-0.49761695730896194
random_12,2,11,0.591842735042735,0.1866,-0.4895433114053902
random_12,3,0,0.9504111111111114,0.07055,-2.849659909045005
random_12,3,1,0.5234666666666666,0.1866,-0.2445902263070523
random_12,3,2,4.07241111111111,0.1866,-174.72404526121983
random_12,3,3,1.5652888888888892,0.1866,-16.20085117640165
random_12,3,4,1.0526888888888888,0.3506,-3.9082431274168767
random_12,3,5,0.6013777777777778,0.1866,-0.49761695730896194
random_12,3,6,2.3346333333333336,0.3506,-38.905372223352664
random_12,3,7,0.7771555555555555,0.3506,-1.0714573177033935
random_12,3,8,0.6013777777777778,0.1866,-0.49761695730896194
random_12,3,9,0.6656888888888888,0.1866,-0.6108821327953544
random_12,3,10,0.6013777777777778,0.1866,-0.49761695730896194
random_12,3,11,0.5302666666666667,0.07055,-0.4447856412206088
random_12,4,0,0.9956436314363144,0.07055,-3.3572456961765473
random_12,4,1,0.482,0.07055,-0.19557852268615905
random_12,4,2,3.704714634146341,0.1866,-142.13711874766716
random_12,4,3,1.420465040650407,0.1866,-12.372531205885034
random_12,4,4,0.8714422764227643,0.15547804878048782,-1.797980426321654
random_12,4,5,0.6013777777777778,0.1866,-0.49761695730896194
random_12,4,6,2.1577227642276426,0.3506,-29.420050603024624
random_12,4,7,0.7069116531165311,0.3506,-0.6844467422188221
random_12,4,8,0.6013777777777778,0.1866,-0.49761695730896194
random_12,4,9,0.6512479674796748,0.1866,-0.5437493250576786
random_12,4,10,0.581591327913279,0.07055,-0.4923047571710093
random_12,4,11,0.627079945799458,0.1866,-0.553231644503509
random_12,5,0,0.9601520947176686,0.09104754098360651,-2.8263218134082404
random_12,5,1,0.4965719489981785,0.17399016393442623,-0.17511845098372714
random_12,5,2,3.7349247723132972,0.1866,-144.68822202134209
random_12,5,3,1.4009173041894358,0.1866,-11.895589368000211
random_12,5,4,0.7822335154826958,0.21945245901639351,-1.2333143000686637
random_12,5,5,0.6013777777777778,0.1866,-0.49761695730896194
random_12,5,6,2.139952094717669,0.3506,-31.83364312225411
random_12,5,7,0.5871373406193078,0.3506,-0.3177046113586026
random_12,5,8,0.6013777777777778,0.1866,-0.49761695730896194
random_12,5,9,0.6523142076502731,0.1866,-0.5556479675050454
random_12,5,10,0.5722338797814208,0.07055,-0.47496818652131
random_12,5,11,0.6434289617486338,0.1866,-0.5281401530280452
random_13,1,0,1.1557388888888889,0.3326,-7.603961969787644
random_13,1,1,0.5613611111111111,0.0981,-0.541769364845397
random_13,1,2,1.86685,0.3326,-29.42889519587197
random_13,1,3,0.5613611111111111,0.0981,-0.541769364845397
random_13,1,4,0.5613611111111111,0.0981,-0.541769364845397
random_13,1,5,0.5613611111111111,0.0981,-0.541769364845397
random_13,1,6,0.5613611111111111,0.0981,-0.541769364845397
random_13,1,7,0.833138888888889,0.5349,-1.2893597775314376
random_13,1,8,0.5613611111111111,0.0981,-0.541769364845397
random_13,1,9,0.7227833333333334,0.3326,-0.9858001708757647
random_13,1,10,0.5613611111111111,0.0981,-0.541769364845397
random_13,1,11,0.5613611111111111,0.0981,-0.541769364845397
random_13,2,0,0.6763132478632479,0.3326,-0.9431063478719914
random_13,2,1,0.5613611111111111,0.0981,-0.541769364845397
random_13,2,2,1.2009747863247864,0.08048461538461538,-8.576430292819273
random_13,2,3,0.5613611111111111,0.0981,-0.541769364845397
random_13,2,4,0.5613611111111111,0.0981,-0.541769364845397
random_13,2,5,0.5613611111111111,0.0981,-0.541769364845397
random_13,2,6,0.6908431623931625,0.5172846153846155,-0.6976808868029065
random_13,2,7,0.8194636752136752,0.5349,-1.4483312959528387
random_13,2,8,0.5613611111111111,0.0981,-0.541769364845397
random_13,2,9,0.6817576923076923,0.3326,-0.7965231130071255
random_13,2,10,0.5613611111111111,0.0981,-0.541769364845397
random_13,2,11,0.5613611111111111,0.0981,-0.541769364845397
random_13,3,0,0.5395611111111112,0.3326,-0.22066614016512132
random_13,3,1,0.5613611111111111,0.0981,-0.541769364845397
random_13,3,2,1.4949388888888886,0.2464,-18.25541989083241
random_13,3,3,0.5613611111111111,0.0981,-0.541769364845397
random_13,3,4,0.5613611111111111,0.0981,-0.541769364845397
random_13,3,5,0.5613611111111111,0.0981,-0.541769364845397
random_13,3,6,0.5595611111111113,0.3049,-0.31864143971157977
random_13,3,7,0.7975833333333333,0.2756,-1.4824985075333035
random_13,3,8,0.5613611111111111,0.0981,-0.541769364845397
random_13,3,9,0.5805611111111111,0.3326,-0.2733947983812275
random_13,3,10,0.5751166666666667,0.2219,-0.5493369603556608
random_13,3,11,0.5613611111111111,0.0981,-0.541769364845397
random_13,4,0,0.5612413279132791,0.3326,-0.18593370595127978
random_13,4,1,0.5666857723577237,0.1215219512195122,-0.5435555559034166
random_13,4,2,1.5036109756097558,0.14465609756097564,-20.654021585899375
random_13,4,3,0.5613611111111111,0.0981,-0.541769364845397
random_13,4,4,0.5396808943089432,0.0981,-0.3979228025556465
random_13,4,5,0.5613611111111111,0.0981,-0.541769364845397
random_13,4,6,0.5474201897018971,0.24558780487804877,-0.37540104968860066
random_13,4,7,0.7994310298102981,0.3458439024390244,-1.3201386640211337
random_13,4,8,0.5613611111111111,0.0981,-0.541769364845397
random_13,4,9,0.556220189701897,0.3326,-0.30006320542589027
random_13,4,10,0.5612413279132791,0.0970219512195122,-0.5417291828193562
random_13,4,11,0.5613611111111111,0.0981,-0.541769364845397
random_13,5,0,0.5395611111111112,0.3326,-0.14963719604012748
random_13,5,1,0.5741494535519126,0.18869508196721307,-0.5475361557134586
random_13,5,2,1.5299115664845173,0.14145737704918043,-22.12377202441419
random_13,5,3,0.5595775045537341,0.0981,-0.5413672139781163
random_13,5,4,0.4593574681238615,0.0981,0.008242913960816889
random_13,5,5,0.5613611111111111,0.0981,-0.541769364845397
random_13,5,6,0.5070616575591986,0.1160475409836065,-0.3946885169822332
random_13,5,7,0.7510948087431694,0.21789508196721308,-1.1274545447567568
random_13,5,8,0.5613611111111111,0.0981,-0.541769364845397
random_13,5,9,0.542714480874317,0.3198426229508196,-0.34365954743536054
random_13,5,10,0.5541330601092896,0.0736,-0.5401396517412889
random_13,5,11,0.570793897996357,0.1160475409836065,-0.543896181104893
random_14,1,0,0.6678777777777777,0.4025,0.14646557872050836
random_14,1,1,2.060522222222223,0.1104,-19.410832812154133
random_14,1,2,3.5168222222222223,0.1104,-89.69537016680792
random_14,1,3,0.6452444444444444,0.1104,-0.41094517663485663
random_14,1,4,0.9113555555555557,0.1104,-1.2514657074389235
random_14,1,5,0.6452444444444444,0.1104,-0.41094517663485663
random_14,1,6,0.8076111111111112,0.4025,-0.6673653544352705
random_14,1,7,0.6452444444444444,0.1104,-0.41094517663485663
random_14,1,8,0.6452444444444444,0.1104,-0.41094517663485663
random_14,1,9,0.9784444444444446,0.3712500000000001,-1.3574169175640791
random_14,1,10,2.841044444444445,0.1104,-54.070933991664035
random_14,1,11,0.7335777777777778,0.1104,-0.5504470183862622
random_14,2,0,0.35327179487179494,0.06935,0.68667178182659
random_14,2,1,1.7870179487179492,0.1104,-15.230906800044043
random_14,2,2,3.2022923076923084,0.1104,-74.79183515020482
random_14,2,3,0.6452444444444444,0.1104,-0.41094517663485663
random_14,2,4,1.0628641025641026,0.58775,-1.3461027891802262
random_14,2,5,0.6452444444444444,0.1104,-0.41094517663485663
random_14,2,6,0.6982094017094017,0.4025,-0.44311662403723395
random_14,2,7,0.6452444444444444,0.1104,-0.41094517663485663
random_14,2,8,0.6452444444444444,0.1104,-0.41094517663485663
random_14,2,9,0.7459658119658119,0.5460346153846154,-0.5016771828164328
random_14,2,10,2.239335042735043,0.1104,-31.193208412912824
random_14,2,11,0.6241760683760683,0.1104,-0.3981480332491538
random_14,3,0,0.5823444444444444,0.2096,-0.06712139207170642
random_14,3,1,1.5099666666666667,0.08250000000000002,-9.777660348671532
random_14,3,2,3.1257111111111113,0.1104,-72.37165243424644
random_14,3,3,0.6452444444444444,0.1104,-0.41094517663485663
random_14,3,4,0.9425222222222222,0.58775,-0.8941058573755174
random_14,3,5,0.6452444444444444,0.1104,-0.41094517663485663
random_14,3,6,0.6653888888888889,0.25065000000000004,-0.417307864410839
random_14,3,7,0.6562666666666667,0.2096,-0.41442658108812425
random_14,3,8,0.6452444444444444,0.1104,-0.41094517663485663
random_14,3,9,0.7295555555555555,0.5574999999999999,-0.4912280478777533
random_14,3,10,2.0232666666666668,0.1104,-23.995631908290058
random_14,3,11,0.6096888888888888,0.08250000000000002,-0.3939241972010372
random_14,4,0,0.537249593495935,0.0847219512195122,-0.13233064668773054
random_14,4,1,1.6691352303523035,0.1104,-12.725627868083775
random_14,4,2,2.9488005420054204,0.1104,-63.547303752385886
random_14,4,3,0.6452444444444444,0.1104,-0.41094517663485663
random_14,4,4,0.8410588075880759,0.58775,-0.6635382463394128
random_14,4,5,0.6452444444444444,0.1104,-0.41094517663485663
random_14,4,6,0.6081531165311653,0.1257719512195122,-0.3236770220324896
random_14,4,7,0.6640715447154472,0.2798439024390244,-0.4181971283034527
random_14,4,8,0.6452444444444444,0.1104,-0.41094517663485663
random_14,4,9,0.7876585365853658,0.3779878048780488,-0.6912825044046818
random_14,4,10,1.9679189701897017,0.12947195121951222,-24.688812829694665
random_14,4,11,0.6235642276422764,0.1104,-0.3978942315437948
random_14,5,0,0.8201586520947176,0.15189508196721307,-1.9213665250997738
random_14,5,1,1.796373224043716,0.1104,-15.723024679322137
random_14,5,2,2.904757923497267,0.11374754098360651,-62.269329181577916
random_14,5,3,0.6352830601092896,0.06935,-0.4096556949202128
random_14,5,4,0.7927225865209473,0.58775,-0.5923767487861311
random_14,5,5,0.6452444444444444,0.1104,-0.41094517663485663
random_14,5,6,0.6152613843351548,0.1104,-0.34768877493187955
random_14,5,7,0.6644269581056466,0.2830426229508196,-0.41839459323443373
random_14,5,8,0.6452444444444444,0.1104,-0.41094517663485663
random_14,5,9,0.7627795992714026,0.5863877049180327,-0.5658110157030745
random_14,5,10,2.1104255009107473,0.1104,-26.987092083649284
random_14,5,11,0.6286597449908925,0.1104,-0.40021089213749783
random_15,1,0,0.6056833333333334,0.044,-0.2933597906845238
random_15,1,1,0.6056833333333334,0.044,-0.2933597906845238
random_15,1,2,0.6725944444444445,0.044,-1.3368936383987284
random_15,1,3,0.2501277777777777,0.044,0.8252361614917125
random_15,1,4,1.5907722222222223,0.044,-12.897253838780799
random_15,1,5,0.34632777777777773,0.044,0.702151369743176
random_15,1,6,0.34632777777777773,0.044,0.702151369743176
random_15,1,7,3.5170388888888886,0.044,-74.60308038594596
random_15,1,8,0.6056833333333334,0.044,-0.2933597906845238
random_15,1,9,0.6056833333333334,0.044,-0.2933597906845238
random_15,1,10,0.2501277777777777,0.044,0.8252361614917125
random_15,1,11,0.6056833333333334,0.044,-0.2933597906845238
random_15,2,0,0.6056833333333334,0.044,-0.2933597906845238
random_15,2,1,0.6056833333333334,0.044,-0.2933597906845238
random_15,2,2,0.20811068376068384,0.044,0.8656192237524047
random_15,2,3,0.4689311965811966,0.044,0.35221704073210525
random_15,2,4,1.0437636752136752,0.044,-4.173811164786764
random_15,2,5,0.4967551282051283,0.044,0.24267912838420314
random_15,2,6,0.7580576923076924,0.044,-1.4211924733143513
random_15,2,7,3.120457692307692,0.044,-53.32631384617928
random_15,2,8,0.593481623931624,0.044,-0.2873552934004777
random_15,2,9,0.6056833333333334,0.044,-0.2933597906845238
random_15,2,10,0.3478012820512821,0.044,0.6798448894573872
random_15,2,11,0.6056833333333334,0.044,-0.2933597906845238
random_15,3,0,0.6056833333333334,0.044,-0.2933597906845238
random_15,3,1,0.6056833333333334,0.044,-0.2933597906845238
random_15,3,2,0.34212777777777786,0.044,0.6347546983731756
random_15,3,3,0.5248833333333334,0.09505,0.3410059763886919
random_15,3,4,1.2852055555555557,0.0436,-6.791250183255425
random_15,3,5,0.9057500000000002,0.044,-1.6531609917218217
random_15,3,6,0.4529944444444445,0.0436,0.28766070351306106
random_15,3,7,3.125927777777777,0.044,-54.88789923200887
